idquest,cluster,target
32112700401.0,0,1
32112700501.0,0,1
32112700601.0,0,1
32112700701.0,0,1
32112700801.0,0,1
32112700901.0,0,1
32112701001.0,0,1
32112701101.0,0,1
32112701201.0,0,1
32112701301.0,0,1
32112800201.0,0,1
32112800301.0,0,0
32112800401.0,0,0
32112800501.0,0,1
32112800601.0,0,1
32112800701.0,0,1
32112800801.0,0,1
32112800901.0,0,0
32112801001.0,0,1
32112801101.0,0,1
32302900101.0,1,0
32302900201.0,1,0
32302900301.0,1,0
32303000101.0,1,0
32303000201.0,1,0
32303000301.0,1,0
32303000401.0,0,0
32303000501.0,1,0
32303000601.0,1,0
32303000701.0,1,0
32303100201.0,1,0
32303100301.0,1,0
32303200101.0,0,0
32303200201.0,0,0
32303200301.0,0,0
32303200401.0,1,0
32303200501.0,0,0
32303200601.0,0,0
32420100101.0,0,1
32420100201.0,0,1
32420100401.0,0,1
32420100501.0,0,1
32420100601.0,0,1
32420100801.0,0,1
32420100901.0,0,1
32420101001.0,0,1
32420101101.0,0,1
32420101201.0,0,1
32420101401.0,0,1
32420101501.0,0,0
32420101701.0,0,1
32420200401.0,0,1
32420200501.0,0,1
32420200701.0,0,1
32420200901.0,0,1
32420201001.0,0,1
32420201801.0,0,1
32420201901.0,0,1
32420300101.0,0,1
32420300201.0,0,1
32420300301.0,0,1
32420300401.0,0,1
32420300501.0,0,1
32420300601.0,0,1
32420300801.0,0,1
32420300901.0,0,1
32420301001.0,0,1
32420301301.0,0,1
32420301601.0,0,1
32420400601.0,0,1
32420400701.0,0,1
32420400801.0,0,1
32420401002.0,0,0
32420401201.0,0,1
32420500101.0,0,1
32420500201.0,0,1
32420500301.0,0,1
32420500501.0,0,1
32420500601.0,0,1
32420500801.0,0,1
32420500802.0,0,1
32420501101.0,0,1
32420501601.0,0,1
32420501801.0,0,1
33110100201.0,0,1
33110100401.0,0,1
33110100501.0,0,1
33110100502.0,0,1
33110100701.0,0,1
33110100801.0,0,1
33110101001.0,0,1
33110101101.0,0,0
33110101201.0,0,1
33110101301.0,0,1
33110101401.0,0,1
33110101501.0,0,1
33110101601.0,0,1
33110101701.0,0,1
33110101901.0,0,1
33110102001.0,0,0
33110102101.0,0,1
33110102301.0,0,0
33110102401.0,0,0
33110102501.0,0,1
33110102601.0,0,0
33110102801.0,0,0
33110102901.0,0,0
33110200301.0,0,0
33110200401.0,0,0
33110200501.0,0,0
33110200601.0,0,1
33110200801.0,0,1
33110200901.0,0,0
33110201101.0,0,1
33110201201.0,0,1
33110201301.0,0,1
33110201401.0,0,1
33110201501.0,0,1
33110201601.0,0,1
33110201801.0,0,1
33110202001.0,0,1
33110202101.0,0,1
33110202201.0,0,1
33110202301.0,0,1
33110400301.0,0,0
33110400501.0,0,0
33110400601.0,0,0
33110400701.0,0,0
33110400801.0,0,0
33110400901.0,0,1
33110401001.0,0,0
33110401101.0,0,1
33110401201.0,0,0
33110401401.0,0,0
33110401501.0,0,0
33110401601.0,0,1
33110401701.0,0,0
33110401801.0,0,0
33110402001.0,0,0
33110402101.0,0,1
33110402201.0,0,0
33110402301.0,0,0
33110402401.0,0,0
33110402601.0,0,0
33110402701.0,0,0
33110402801.0,0,0
33110402901.0,0,0
33110403001.0,0,0
33110403101.0,0,0
33110403201.0,0,1
33110403301.0,0,1
33110403501.0,0,0
33110403601.0,0,0
33110403801.0,0,1
33110403901.0,0,0
33110404001.0,0,0
33110404101.0,0,1
33110500101.0,0,0
33110500201.0,0,1
33110500301.0,0,1
33110500401.0,0,1
33110500501.0,0,1
33110500601.0,0,1
33110500701.0,0,1
33110500801.0,0,0
33110600101.0,0,0
33110600201.0,0,1
33110600301.0,0,0
33110600501.0,0,0
33110600601.0,0,1
33110600701.0,0,0
33110700101.0,0,0
33110700201.0,0,1
33110700401.0,0,0
33110700601.0,0,1
33110700801.0,0,0
33110700901.0,0,1
33110701101.0,0,0
33110701301.0,0,1
33110701401.0,0,0
33110701701.0,0,1
33110701801.0,0,0
33110701901.0,0,0
33110702001.0,0,0
33110702101.0,0,0
33110702201.0,0,1
33110702401.0,0,0
33110702601.0,0,0
33110702701.0,0,0
33110702801.0,0,1
33110703001.0,0,1
33110703201.0,0,1
33110703301.0,0,1
33110703401.0,0,0
33110703501.0,0,1
33110703701.0,0,1
33110703801.0,0,1
33110703901.0,0,0
33110704001.0,0,1
33110704101.0,0,0
33110900101.0,0,1
33110900301.0,0,0
33110900401.0,0,1
33110900501.0,0,0
33110900601.0,0,0
33110900801.0,0,0
33110901001.0,0,0
33110901101.0,0,0
33110901301.0,0,0
33110901302.0,0,0
33110901501.0,0,1
33110901701.0,0,1
33110902001.0,0,1
33110902201.0,0,1
33110902301.0,0,1
33110902501.0,0,1
33110902601.0,0,0
33110902801.0,0,0
33110902901.0,0,0
33110903001.0,0,0
33110903301.0,0,1
33110903401.0,0,1
33110903601.0,0,1
33110903701.0,0,0
33110903801.0,0,0
33110903901.0,0,1
33110904101.0,0,0
33110904201.0,0,0
33110904301.0,0,0
33110904501.0,0,0
33110904601.0,0,0
33110904801.0,0,1
33110904901.0,0,0
33110905101.0,0,0
33110905401.0,0,0
33110905501.0,0,1
33110905601.0,0,0
33110905701.0,0,0
33110905801.0,0,0
33110905901.0,0,0
33110906201.0,0,0
33110906301.0,0,0
33110906401.0,0,0
33111000101.0,0,1
33111000201.0,0,1
33111000301.0,0,1
33111000401.0,0,1
33111100101.0,0,0
33111100201.0,0,0
33111100301.0,0,1
33111100401.0,0,1
33111100501.0,0,1
33111100601.0,0,1
33111200201.0,0,1
33111200301.0,0,0
33111200401.0,0,0
33111200501.0,0,1
33111200601.0,0,1
33111200701.0,0,0
33111200801.0,0,0
33111200901.0,0,0
33111201001.0,0,1
33111201101.0,0,0
33111201201.0,0,1
33111201301.0,0,1
33111201401.0,0,1
33111201501.0,0,1
33111300101.0,0,0
33111300401.0,0,0
33111300501.0,0,0
33111300601.0,0,1
33111300801.0,0,0
33111301001.0,0,0
33111301101.0,0,0
33111301201.0,0,0
33111301301.0,0,0
33111301401.0,0,1
33111301601.0,0,0
33111301701.0,0,0
33111301801.0,0,1
33111301901.0,0,0
33111302001.0,0,1
33111302301.0,0,0
33111302401.0,0,0
33111302501.0,0,0
33111302701.0,0,0
33111500101.0,0,0
33111500201.0,0,0
33111500301.0,0,0
33111500401.0,0,1
33111500501.0,0,0
33111500601.0,0,0
33111500701.0,0,1
33111500801.0,0,0
33111600201.0,0,0
33111600301.0,0,1
33111600401.0,0,1
33111600601.0,0,1
33111600801.0,0,0
33111600901.0,0,1
33111601101.0,0,0
33111601201.0,0,0
33111800101.0,0,0
33111800201.0,0,0
33111800301.0,0,1
33111800401.0,0,0
33111800501.0,0,1
33111800601.0,0,1
33111800701.0,0,0
33111800801.0,0,0
33111800901.0,0,1
33111801001.0,0,0
33111801101.0,0,1
33111801201.0,0,0
33111801301.0,0,0
33111801401.0,0,0
33111801501.0,0,1
33111801601.0,0,1
33111801701.0,0,0
33111801801.0,0,0
33111801901.0,0,1
33111802301.0,0,1
33111802601.0,0,0
33111802801.0,0,0
33111802901.0,0,0
33111803001.0,0,0
33111803101.0,0,1
33111803201.0,0,1
33111803301.0,0,1
33111803501.0,0,0
33111803601.0,0,0
33111803801.0,0,1
33111803901.0,0,1
33111804001.0,0,0
33111804101.0,0,0
33111804201.0,0,0
33111804301.0,0,1
33111804401.0,0,0
33111804501.0,0,1
33111804601.0,0,1
33111804801.0,0,0
33111804901.0,0,0
33111805001.0,0,1
33111805101.0,0,1
33111805201.0,0,1
33111805301.0,0,0
33111805401.0,0,1
33111900101.0,0,0
33111900201.0,0,1
33111900501.0,0,1
33111900601.0,0,1
33111900701.0,0,0
33112000101.0,0,1
33112000301.0,0,1
33112000401.0,0,0
33112000501.0,0,1
33112000601.0,0,0
33112000701.0,0,1
33112000801.0,0,0
33112000901.0,0,0
33112001001.0,0,1
33112001101.0,0,0
33112001201.0,0,0
33112001301.0,0,1
33112001401.0,0,0
33112001501.0,0,1
33112001601.0,0,0
33112001701.0,0,0
33112001801.0,0,0
33112002101.0,0,0
33112002201.0,0,0
33112002301.0,0,0
33112002401.0,0,0
33410100301.0,0,1
33410100401.0,0,1
33410100501.0,0,1
33410100601.0,0,1
33410100801.0,0,1
33410100901.0,0,1
33410101001.0,0,1
33410101101.0,0,1
33410101201.0,0,1
33410101301.0,0,1
33410101401.0,0,1
33410101501.0,0,1
33410101601.0,0,1
33410102101.0,0,0
33410102301.0,0,0
33410102401.0,0,0
33410102601.0,0,0
33410102701.0,0,0
33410102801.0,0,1
33410103101.0,0,1
33410103501.0,0,1
33410103601.0,0,0
33410103701.0,0,0
33410104001.0,0,0
33410104101.0,0,1
33410104301.0,0,0
33410104501.0,0,0
33410104701.0,0,0
33410104901.0,0,0
33410105201.0,0,0
33410105601.0,0,1
33410105801.0,0,1
33410105901.0,0,0
33410200102.0,0,1
33410200301.0,0,1
33410200401.0,0,1
33410200801.0,0,1
33410200901.0,0,0
33410201001.0,0,0
33410201201.0,0,1
33410201301.0,0,1
33410201401.0,0,1
33410201601.0,0,0
33410201701.0,0,0
33410201801.0,0,0
33410201904.0,0,0
33410202201.0,0,1
33410202301.0,0,0
33410202401.0,0,0
33410202501.0,0,0
33410202601.0,0,0
33410202701.0,0,0
33410202801.0,0,0
33410203001.0,0,1
33410203101.0,0,0
33410203401.0,0,0
33410203601.0,0,1
33410203801.0,0,1
33410203901.0,0,1
33410204001.0,0,0
33410204101.0,0,1
33410204201.0,0,0
33410204401.0,0,0
33410204601.0,0,0
33410205101.0,0,0
33410205301.0,0,1
33410205401.0,0,0
33410205501.0,0,1
33410300101.0,0,1
33410300301.0,0,1
33410300401.0,0,0
33410301101.0,0,0
33410301201.0,0,0
33410301301.0,0,1
33410301601.0,0,1
33410301701.0,0,1
33410302201.0,0,0
33410302701.0,0,1
33410303201.0,0,0
33410303301.0,0,1
33410303801.0,0,1
33410304201.0,0,1
33410304401.0,0,0
33410304501.0,0,0
33410304801.0,0,1
33410305001.0,0,0
33410305201.0,0,1
33410305301.0,0,1
33410400101.0,0,0
33410400401.0,0,0
33410400501.0,0,1
33410400502.0,0,0
33410400601.0,0,0
33410401901.0,0,0
33410402001.0,0,0
33410402201.0,0,1
33410402301.0,0,0
33410402501.0,0,1
33410500301.0,0,0
33410500402.0,0,0
33410500501.0,0,1
33410500601.0,0,0
33410500701.0,0,1
33410500801.0,0,1
33410501201.0,0,0
33410501301.0,0,1
33410501601.0,0,0
33410501701.0,0,0
33410501902.0,0,0
33410502102.0,0,0
33410502202.0,0,0
33410502501.0,0,0
33410502601.0,0,0
33410503101.0,0,0
33410503201.0,0,1
33410503501.0,0,0
33410503701.0,0,0
33410503801.0,0,1
33410503901.0,0,0
33410504401.0,0,1
33410504501.0,0,1
33410504601.0,0,1
33410600201.0,0,0
33410600801.0,0,1
33410600901.0,0,0
33410600902.0,0,0
33410601901.0,0,0
33410602702.0,0,1
33410603401.0,0,1
33410603701.0,0,0
33410700301.0,0,0
33410700501.0,0,0
33410701001.0,0,0
33410701201.0,0,0
33410701301.0,0,1
33410701401.0,0,0
33410701801.0,0,0
33410702002.0,0,1
33410702101.0,0,0
33410702401.0,0,0
33410702601.0,0,0
33410702801.0,0,1
33410702901.0,0,0
33410703001.0,0,1
33410703201.0,0,0
33410703401.0,1,0
33410704001.0,0,1
33410704101.0,0,0
33410704701.0,0,0
33410704901.0,0,1
33410800501.0,0,0
33410800502.0,0,0
33410800601.0,0,1
33410801401.0,1,1
33410801502.0,0,0
33410801601.0,0,0
33410801901.0,0,0
33410802401.0,0,1
33410803001.0,1,1
33410900102.0,0,0
33410900301.0,0,0
33410900501.0,0,0
33410901101.0,0,0
33410901501.0,0,0
33410902001.0,0,0
33410902101.0,0,1
33410902401.0,0,1
33410902501.0,0,0
33410902701.0,0,0
33410903001.0,0,0
33410903701.0,0,1
33410903801.0,0,0
33411002401.0,1,1
33411003501.0,0,1
33411003701.0,0,1
33411004101.0,0,1
33411100101.0,0,1
33411100401.0,0,0
33411100501.0,0,1
33411100901.0,0,0
33411102401.0,0,0
33411200601.0,0,0
33411200701.0,0,1
33411200901.0,0,0
33411201101.0,0,0
33411201201.0,0,0
33411201401.0,0,0
33411201601.0,0,0
33411201701.0,0,0
33411201903.0,0,1
33411202301.0,0,0
33411202501.0,0,0
33411202601.0,0,1
33411202801.0,0,0
33411203101.0,0,0
33411203301.0,0,1
33411203401.0,0,0
33411203801.0,0,0
33411204101.0,0,1
33411204701.0,0,0
33411300401.0,0,1
33411300501.0,0,1
33411300701.0,0,0
33411300801.0,0,0
33411301201.0,0,1
33411301202.0,0,1
33411301301.0,0,0
33411301501.0,0,0
33411301801.0,0,0
33411301901.0,0,1
33411302101.0,0,0
33411302201.0,0,0
33411303101.0,0,1
33411303201.0,0,0
33411303502.0,0,0
33411303901.0,0,0
33411304103.0,0,0
33411304801.0,0,0
33411304901.0,0,0
33411400101.0,0,0
33411400301.0,0,1
33411400401.0,0,1
33411400701.0,0,0
33411400801.0,0,0
33411400901.0,0,0
33411401101.0,0,0
33411401301.0,0,0
33411401501.0,0,0
33411401601.0,0,0
33411401701.0,0,0
33411401901.0,0,1
33411402001.0,0,0
33411402101.0,0,1
33411402201.0,0,1
33411402301.0,0,0
33411402401.0,0,0
33411402801.0,0,1
33411403301.0,0,0
33411403601.0,0,0
33421500301.0,0,1
33421500501.0,0,1
33421500701.0,0,1
33421500801.0,0,1
33421500901.0,0,1
33421501001.0,0,1
33421501101.0,0,1
33421501102.0,0,1
33421501201.0,0,1
33421501301.0,0,1
33421501401.0,0,1
33421501501.0,0,1
33421501701.0,0,0
33421501702.0,0,1
33421501901.0,0,1
33421600401.0,0,1
33421601001.0,0,0
33421601101.0,0,0
33421601301.0,0,0
33421700101.0,0,0
33421700401.0,0,0
33421700501.0,0,0
33421700601.0,0,0
33421700701.0,0,1
33421700801.0,0,1
33421701101.0,0,0
33421701301.0,0,1
33421701501.0,0,0
33421701601.0,0,0
33421701701.0,0,1
33421701801.0,0,1
33421800101.0,0,0
33421800201.0,0,0
33421800401.0,0,0
33421800501.0,0,0
33421800601.0,0,0
33421800801.0,0,1
33421800901.0,0,1
33421801001.0,0,1
33421801101.0,0,0
33421801201.0,0,0
33421801301.0,1,1
33421801401.0,0,0
33421900101.0,0,0
33421900201.0,0,1
33421900301.0,0,0
33421900401.0,0,1
33421900501.0,0,0
33421900601.0,0,1
33421900602.0,0,0
33421900701.0,0,0
33421900801.0,0,1
33421900901.0,0,1
33421901001.0,0,1
33421901002.0,0,1
33421901501.0,0,0
33421901601.0,0,0
33421901701.0,0,0
33422000401.0,0,0
33422000601.0,0,0
33422000801.0,0,0
33422001001.0,0,0
33422001301.0,0,1
33422200301.0,0,0
33422200601.0,0,0
33422200701.0,0,0
33422201201.0,0,0
33422201301.0,0,0
33422300101.0,0,1
33422300201.0,0,0
33422300301.0,0,0
33422300701.0,0,1
33422300801.0,0,0
33422300901.0,0,1
33422301002.0,0,0
33422301201.0,0,0
33422301401.0,0,0
33422301701.0,0,0
33422301901.0,0,1
33422400101.0,0,1
33422400701.0,0,0
33422400901.0,0,0
33422401001.0,0,0
33422401201.0,0,1
33422401301.0,0,0
33422401701.0,0,0
33422401801.0,0,0
33422401901.0,0,0
33422500102.0,0,0
33422500201.0,0,1
33422500301.0,0,0
33422500302.0,0,0
33422500501.0,0,0
33422500601.0,0,1
33422500801.0,0,0
33422500901.0,0,0
33422501501.0,0,0
33422600101.0,0,0
33422600201.0,0,1
33422600301.0,0,1
33422600401.0,0,1
33422600501.0,0,0
33422600701.0,0,0
33422600901.0,0,0
33422601001.0,0,0
33422601101.0,0,0
33422601301.0,0,1
33422700101.0,0,1
33422700201.0,0,1
33422700701.0,0,0
33422701101.0,0,0
33422701301.0,0,0
33422800101.0,0,1
33422800301.0,0,1
33422800501.0,0,0
33422800701.0,0,0
33422800801.0,0,1
33422801001.0,0,0
33422801301.0,0,0
33422801401.0,0,0
33422900101.0,0,1
33422900501.0,0,0
33422900601.0,0,1
33422900901.0,0,0
33422901001.0,0,1
33422901101.0,0,0
33422901301.0,0,1
33423000201.0,0,1
33423100101.0,0,1
33423100201.0,0,0
33423100801.0,0,0
33423101101.0,0,1
33423101201.0,0,0
33423101401.0,0,0
33423200101.0,0,0
33423200301.0,0,0
33423200401.0,0,1
33423200501.0,0,1
33423200901.0,0,1
33423201001.0,0,0
33423201101.0,0,0
33423201501.0,0,0
33423300101.0,0,0
33423300201.0,0,0
33423300301.0,0,1
33423300401.0,0,1
33423300501.0,0,1
33423300601.0,0,0
33423300702.0,0,0
33423300801.0,0,0
33423300901.0,0,1
33423301001.0,0,0
33423301101.0,0,0
33423400101.0,0,1
33423400301.0,0,0
33423400401.0,0,0
33423400501.0,0,1
33423400901.0,0,1
33423401001.0,0,1
33423401101.0,0,1
33423401201.0,0,0
33423401301.0,0,1
33423401302.0,0,1
33423401401.0,0,1
33423401601.0,0,0
33423401701.0,0,1
33423500401.0,0,1
33423500501.0,1,0
33423500601.0,0,0
33423500701.0,0,0
33423501001.0,0,0
33423501101.0,0,0
33423501201.0,0,1
33423600101.0,0,0
33423600201.0,0,1
33423600401.0,0,0
33423600501.0,0,0
33423600601.0,0,1
33423600701.0,0,0
33423600801.0,0,0
33423600901.0,0,0
33423601001.0,0,1
33423601101.0,0,0
33423700201.0,0,1
33423700301.0,0,1
33423700401.0,0,1
33423700501.0,0,1
33423700601.0,0,0
33423700701.0,0,1
33423700801.0,0,1
33423700901.0,0,0
33423701001.0,0,1
33423701101.0,0,1
33423701301.0,0,0
33423701401.0,0,1
33423800401.0,0,0
33423800701.0,0,0
33423801001.0,0,1
33423801101.0,0,0
33423801201.0,0,0
33423801301.0,0,1
33423801302.0,0,1
33423900101.0,0,0
33423900301.0,0,0
33423900401.0,0,0
33423900501.0,0,1
33423900601.0,0,0
33423900701.0,0,1
33423900801.0,0,0
33423900901.0,0,0
33423901001.0,0,0
33423901101.0,0,0
33423901102.0,0,0
33423901201.0,0,0
33423901301.0,0,0
33424000201.0,0,1
33424000601.0,0,1
33424000701.0,0,1
33424000801.0,0,1
33424000901.0,0,0
33424100101.0,0,0
33424100301.0,0,0
33424100401.0,0,0
33424101001.0,0,0
33424101101.0,0,0
33424101201.0,0,1
33424101301.0,0,0
33424200201.0,0,0
33424200301.0,0,1
33424200401.0,0,1
33424200501.0,0,0
33424200601.0,0,0
33424200701.0,0,1
33424200801.0,0,0
33424200901.0,0,0
33424201001.0,0,1
33424201101.0,0,0
33424201301.0,0,1
33424201401.0,0,0
33424201501.0,0,1
34110100101.0,0,1
34110100201.0,0,1
34110100401.0,0,1
34110100501.0,0,1
34110100601.0,0,1
34110100701.0,0,0
34110100801.0,0,1
34110100901.0,0,1
34110200101.0,0,1
34110200201.0,0,1
34110200301.0,0,1
34110200401.0,0,1
34110200501.0,0,1
34110300101.0,0,1
34110300201.0,0,1
34110300301.0,0,1
34110300401.0,0,1
34110300501.0,0,1
34110300601.0,0,1
34110300701.0,0,1
34110300801.0,0,1
34110300901.0,0,1
34110301001.0,0,1
34110301101.0,0,1
34110301201.0,0,1
34110301301.0,0,0
34110301401.0,0,1
34110301501.0,0,1
34110301601.0,0,1
34110301701.0,0,1
34110301801.0,0,1
34110301901.0,0,1
34110400101.0,0,1
34110400201.0,0,1
34110400301.0,0,1
34110400401.0,0,1
34110400501.0,0,1
34110400601.0,0,1
34110400701.0,0,1
34110400801.0,0,1
34110401201.0,0,1
34110500701.0,0,1
34110500801.0,0,1
34110500901.0,0,1
34110501001.0,0,1
34110501101.0,0,1
34110501201.0,0,1
34110501301.0,0,1
34110501401.0,0,1
34110501501.0,0,1
34110501601.0,0,0
34110501701.0,0,1
34110501801.0,0,1
34110501901.0,0,1
34110502001.0,0,1
34110502201.0,0,1
34110600101.0,0,1
34110700101.0,0,1
34110700201.0,0,1
34110700301.0,0,1
34110700401.0,0,1
34110700601.0,0,1
34110700701.0,0,1
34110700901.0,0,1
34110701001.0,0,1
34110701101.0,0,1
34110701201.0,0,1
34110701301.0,0,1
34110701401.0,0,1
34110701501.0,0,1
34110701601.0,0,1
34110701701.0,0,1
34110701801.0,0,1
34110701901.0,0,1
34110702001.0,0,1
34110702101.0,0,1
34110702201.0,0,1
34110800101.0,0,1
34110800201.0,0,1
34110800301.0,0,1
34110800501.0,0,1
34110800601.0,0,1
34110800801.0,0,1
34110800901.0,0,1
34110801001.0,0,0
34110801101.0,0,1
34110801201.0,0,1
34110900101.0,0,1
34110900301.0,0,1
34110900401.0,0,0
34110900501.0,0,1
34110900601.0,0,1
34110900701.0,0,1
34110900801.0,0,1
34110900901.0,0,1
34110901001.0,0,0
34110901101.0,0,0
34110901201.0,0,0
34110901301.0,0,1
34110901401.0,0,1
34110901501.0,0,1
34110901701.0,0,1
34110901801.0,0,1
34110901901.0,0,0
34110902101.0,0,0
34110902301.0,0,0
34110902401.0,0,1
34110902501.0,0,1
34110902701.0,0,1
34110902801.0,0,1
34110902901.0,0,1
34110903001.0,0,1
34110903101.0,0,0
34110903301.0,0,1
34110903401.0,0,1
34110903501.0,0,0
34110903601.0,0,1
34110903701.0,0,1
34110903901.0,0,1
34110904001.0,0,1
34110904101.0,0,1
34110904301.0,0,1
34110904501.0,0,1
34111000101.0,0,0
34111000201.0,0,0
34111000301.0,0,0
34111000401.0,0,0
34111000501.0,0,1
34111000601.0,0,1
34111000701.0,0,0
34111000801.0,0,1
34111000901.0,0,0
34111001001.0,0,1
34111001201.0,0,1
34111001301.0,0,1
34111001401.0,0,1
34111001501.0,0,1
34111001701.0,0,0
34111001801.0,0,0
34111001901.0,0,1
34111002001.0,0,1
34111002101.0,0,1
34111002201.0,0,0
34111100101.0,0,1
34111100201.0,0,1
34111100301.0,0,1
34111100401.0,0,0
34111100501.0,0,1
34111100601.0,0,0
34111100701.0,0,1
34111100801.0,0,0
34111100901.0,0,1
34111101001.0,0,1
34111500101.0,0,0
34111500201.0,0,1
34111500301.0,0,1
34111500401.0,0,1
34111500501.0,0,1
34111500601.0,0,1
34111500701.0,0,1
34111500801.0,0,0
34111500901.0,0,1
34111501001.0,0,0
34111501101.0,0,1
34111501201.0,0,1
34111501301.0,0,1
34111501401.0,0,1
34111501501.0,0,1
34111501601.0,0,1
34111501701.0,0,1
34111501901.0,0,0
34111502001.0,0,1
34111502101.0,0,1
34111502201.0,0,1
34111502301.0,0,1
34111502401.0,0,1
34111600101.0,0,0
34111600201.0,0,1
34111600301.0,0,1
34111600401.0,0,0
34111600501.0,0,0
34111600601.0,0,1
34111600701.0,0,1
34111600901.0,0,1
34111601001.0,0,1
34111601101.0,0,0
34111601201.0,0,1
34111601301.0,0,1
34111601401.0,0,0
34111601601.0,0,1
34111601701.0,0,1
34111601801.0,0,1
34111601901.0,0,1
34111602001.0,0,1
34111602101.0,0,1
34111602201.0,0,0
34111602301.0,0,1
34111602401.0,0,0
34111602501.0,0,0
34111602701.0,0,1
34111602801.0,0,1
34111602901.0,0,1
34111603001.0,0,0
34111603101.0,0,1
34111603201.0,0,1
34111603501.0,0,1
34111603801.0,0,0
34111603901.0,0,0
34111604001.0,0,0
34111604101.0,0,0
34111604201.0,0,1
34111604401.0,0,0
34111604501.0,0,1
34111700101.0,0,1
34111700201.0,0,1
34111700301.0,0,1
34111700401.0,0,1
34111700601.0,0,1
34111700701.0,0,1
34111700801.0,0,1
34111700901.0,0,1
34111701001.0,0,0
34111701101.0,0,1
34111701201.0,0,1
34111701301.0,0,1
34111701401.0,0,1
34111701501.0,0,1
34111701601.0,0,1
34111701701.0,0,0
34111701801.0,0,1
34111701901.0,0,1
34111800101.0,0,1
34111800201.0,0,1
34111800301.0,0,0
34111800401.0,0,1
34111800501.0,0,1
34111800601.0,0,1
34111900101.0,0,1
34111900201.0,0,1
34111900301.0,0,1
34111900401.0,0,1
34111900501.0,0,0
34111900601.0,0,1
34111900701.0,0,1
34111900901.0,0,1
34111901001.0,0,0
34111901401.0,0,0
34111901501.0,0,0
34111901601.0,0,1
34111901701.0,0,0
34111901801.0,0,1
34111902101.0,0,1
34111902201.0,0,1
34111902301.0,0,1
34111902401.0,0,1
34112000101.0,0,1
34112000201.0,0,1
34112000301.0,0,0
34112000401.0,0,0
34112000501.0,0,0
34112000601.0,0,0
34112000701.0,0,0
34112000801.0,0,0
34112000901.0,0,1
34112001001.0,0,1
34112001101.0,0,1
34112001201.0,0,1
34112001401.0,0,1
34112001601.0,0,1
34112001801.0,0,1
34112100101.0,0,1
34112100201.0,0,1
34112100301.0,0,0
34112100401.0,0,0
34112100501.0,0,1
34112100601.0,0,0
34112100801.0,0,1
34112100901.0,0,0
34112101001.0,0,1
34112101101.0,0,1
34112101201.0,0,1
34112101301.0,0,1
34112101401.0,0,1
34112101501.0,0,1
34112101801.0,0,0
34112101901.0,0,0
34112102001.0,0,0
34112102101.0,0,1
34112102201.0,0,0
34112102301.0,0,0
34112102401.0,0,0
34112102501.0,0,1
34112102601.0,0,1
34112102701.0,0,1
34112102901.0,0,1
34112103001.0,0,1
34112300101.0,0,0
34112300201.0,0,1
34112300301.0,0,1
34112300401.0,0,0
34112300501.0,0,1
34112400101.0,0,1
34112400401.0,0,0
34112400501.0,0,1
34112400601.0,0,1
34302500101.0,1,1
34302500201.0,1,0
34302600101.0,1,0
34302600201.0,0,1
34302700101.0,0,0
34302700201.0,1,0
34302700301.0,0,1
34302800101.0,1,0
34302800201.0,0,1
34302800301.0,0,0
34302800401.0,0,1
34302800501.0,1,0
34302800601.0,1,0
34302800701.0,0,1
34420100101.0,0,0
34420100201.0,0,1
34420100401.0,0,1
34420100501.0,0,0
34420100601.0,0,1
34420100701.0,0,1
34420100801.0,0,1
34420101001.0,0,1
34420101101.0,0,0
34420101201.0,0,1
34420101301.0,0,0
34420101401.0,0,1
34420101501.0,0,1
34420200101.0,0,0
34420200201.0,0,1
34420200301.0,0,0
34420200401.0,0,0
34420200601.0,0,1
34420200701.0,0,0
34420200801.0,0,1
34420200901.0,0,1
34420201001.0,0,1
34420201101.0,0,1
34420201201.0,0,1
34420201301.0,0,1
34420201401.0,0,0
34420201501.0,0,1
34420201601.0,0,1
34420201701.0,0,1
34420300101.0,0,1
34420300201.0,0,0
34420300301.0,0,1
34420300401.0,0,1
34420300501.0,0,1
34420300601.0,0,0
34420300701.0,0,0
34420300801.0,0,1
34420300901.0,0,1
34420301001.0,0,0
34420301101.0,0,0
34420301201.0,0,0
34420301301.0,0,1
34420400101.0,0,0
34420400201.0,0,1
34420400301.0,0,1
34420400401.0,0,1
34420400701.0,0,1
34420400801.0,0,1
34420400902.0,0,1
34420401201.0,0,1
34420401401.0,0,0
34420401501.0,0,1
34420500101.0,0,1
34420500201.0,0,0
34420500301.0,0,0
34420500401.0,0,1
34420500501.0,0,1
34420500801.0,0,1
